# Benchmark results
#
# Parameters:
#   * n_power
#   * over
#   * product states
#   * product transitions
# Results:
#   * quotient states
#   * quotient transitions
#   * time
#   * time (system)
#   * time (user)
#   * time (wall)
# Files:
#   * /home/fre/work/vaucanson/vaucanson/_build/src/bench/quotient/before_tweak/bench_quotient_bool_10.xml
#   * /home/fre/work/vaucanson/vaucanson/_build/src/bench/quotient/before_tweak/bench_quotient_bool_11.xml
#   * /home/fre/work/vaucanson/vaucanson/_build/src/bench/quotient/before_tweak/bench_quotient_bool_7.xml
#   * /home/fre/work/vaucanson/vaucanson/_build/src/bench/quotient/before_tweak/bench_quotient_bool_8.xml
#   * /home/fre/work/vaucanson/vaucanson/_build/src/bench/quotient/before_tweak/bench_quotient_bool_9.xml
#
10 B 1024 1107625 2 5 4272 20 4252 4442
11 B 2048 4371451 2 5 25069 1804 23265 203988
7 B 128 18571 2 5 76 4 72 78
8 B 256 72097 2 5 268 0 268 272
9 B 512 281827 2 5 1092 16 1076 1147
